Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Year,Month,Day,SMA_3,Prev_Close,Daily_Return,High_Low_Spread
2024-03-07,132.789993,134.940002,131.610001,134.380005,134.225952,37738200,GOOGL,2024,3,7,132.81666566666664,131.399994,2.26789279762069,3.3300009999999816
2024-03-08,134.210007,138.089996,134.0,135.410004,135.254776,39343100,GOOGL,2024,3,8,133.730001,134.380005,0.7664823349277112,4.0899960000000135
2024-03-11,136.130005,139.100006,136.130005,137.669998,137.512177,32437800,GOOGL,2024,3,11,135.82000233333335,135.410004,1.6690007630455477,2.9700009999999963
2024-03-12,137.029999,139.380005,137.029999,138.5,138.341232,27563400,GOOGL,2024,3,12,137.193334,137.669998,0.6028924326707752,2.3500060000000076
2024-03-13,139.0,141.089996,138.990005,139.789993,139.629745,23347200,GOOGL,2024,3,13,138.65333033333332,138.5,0.9314028880866496,2.099991000000017
2024-03-14,141.190002,143.589996,140.460007,143.100006,142.935959,42753400,GOOGL,2024,3,14,140.463333,139.789993,2.367846888725431,3.1299890000000232
2024-03-15,142.5,143.179993,140.029999,141.179993,141.018143,49460600,GOOGL,2024,3,15,141.356664,143.100006,-1.3417281058674528,3.1499939999999924
2024-03-18,148.610001,152.149994,147.169998,147.679993,147.510696,69273700,GOOGL,2024,3,18,143.986664,141.179993,4.60405179365606,4.979996
2024-03-19,148.160004,148.789993,146.080002,147.029999,146.86145,24070400,GOOGL,2024,3,19,145.29666166666667,147.679993,-0.4401368030942366,2.7099910000000023
2024-03-20,148.0,148.860001,146.740005,148.740005,148.569489,21311500,GOOGL,2024,3,20,147.81666566666667,147.029999,1.163032042188882,2.1199960000000146
2024-03-21,149.470001,150.369995,146.899994,147.600006,147.430801,24755600,GOOGL,2024,3,21,147.79000333333332,148.740005,-0.76643738179247,3.4700009999999963
2024-03-22,149.119995,151.580002,148.979996,150.770004,150.597168,29175700,GOOGL,2024,3,22,149.03667166666665,147.600006,2.147695034646538,2.6000060000000076
2024-03-25,149.940002,150.380005,147.820007,150.070007,149.897964,19229300,GOOGL,2024,3,25,149.48000566666667,150.770004,-0.4642813433897609,2.5599980000000073
2024-03-26,150.220001,152.259995,149.979996,150.669998,150.497269,22149100,GOOGL,2024,3,26,150.50333633333332,150.070007,0.3998074045535219,2.2799990000000037
2024-03-27,151.179993,151.639999,148.899994,150.869995,150.697037,22879200,GOOGL,2024,3,27,150.53666666666666,150.669998,0.13273843675234948,2.7400049999999965
2024-03-28,150.850006,151.429993,150.169998,150.929993,150.756973,24485400,GOOGL,2024,3,28,150.82332866666664,150.869995,0.03976801351389143,1.2599950000000035
2024-04-01,150.690002,155.740005,150.610001,155.490005,155.311752,31730800,GOOGL,2024,4,1,152.42999766666665,150.929993,3.021276228376954,5.130003999999985
2024-04-02,153.5,154.699997,152.149994,154.559998,154.382813,24586000,GOOGL,2024,4,2,153.65999866666667,155.490005,-0.5981136858282236,2.550003000000004
2024-04-03,153.600006,155.080002,152.729996,154.919998,154.742401,24705000,GOOGL,2024,4,3,154.99000033333334,154.559998,0.23291925767234106,2.3500060000000076
2024-04-04,153.5,154.770004,150.449997,150.529999,150.357437,34724700,GOOGL,2024,4,4,153.336665,154.919998,-2.8337200210911373,4.320007000000004
2024-04-05,150.029999,153.419998,149.600006,152.5,152.32518,23449300,GOOGL,2024,4,5,152.649999,150.529999,1.3087099004099485,3.819991999999985
2024-04-08,152.779999,155.270004,152.610001,154.850006,154.672485,20702000,GOOGL,2024,4,8,152.62666833333333,152.5,1.5409875409836116,2.660002999999989
2024-04-09,156.089996,158.559998,155.190002,156.600006,156.420486,31113000,GOOGL,2024,4,9,154.650004,154.850006,1.1301258845285418,3.3699960000000146
2024-04-10,156.210007,156.610001,154.679993,156.139999,155.960999,22838600,GOOGL,2024,4,10,155.863337,156.600006,-0.29374647661253517,1.930008000000015
2024-04-11,156.910004,159.679993,156.460007,159.410004,159.227264,27166400,GOOGL,2024,4,11,157.38333633333332,156.139999,2.094277584823091,3.219986000000006
2024-04-12,157.960007,160.220001,157.139999,157.729996,157.549179,25329200,GOOGL,2024,4,12,157.75999966666666,159.410004,-1.053891197443284,3.0800020000000075
2024-04-15,158.860001,159.240005,154.589996,154.860001,154.68248,27136500,GOOGL,2024,4,15,157.33333366666668,157.729996,-1.819561955736047,4.650008999999983
2024-04-16,154.190002,155.649994,153.429993,154.399994,154.222992,20779500,GOOGL,2024,4,16,155.66333033333333,154.860001,-0.297047008284611,2.2200009999999963
2024-04-17,155.619995,157.080002,154.580002,155.470001,155.291779,21763100,GOOGL,2024,4,17,154.90999866666667,154.399994,0.6930097419563397,2.5
2024-04-18,155.339996,156.940002,154.619995,156.009995,155.831146,19883000,GOOGL,2024,4,18,155.29333,155.470001,0.34733002928327456,2.320007000000004
2024-04-19,156.199997,156.360001,152.300003,154.089996,153.913345,32239100,GOOGL,2024,4,19,155.18999733333337,156.009995,-1.2306897388208942,4.059998000000007
2024-04-22,154.309998,157.639999,154.059998,156.279999,156.100845,26446200,GOOGL,2024,4,22,155.45999666666668,154.089996,1.4212493068011955,3.5800009999999816
2024-04-23,156.960007,158.970001,156.279999,158.259995,158.078568,21151600,GOOGL,2024,4,23,156.20999666666668,156.279999,1.2669541929034693,2.6900019999999927
2024-04-24,157.490005,159.570007,157.169998,159.130005,158.947586,22779100,GOOGL,2024,4,24,157.88999966666665,158.259995,0.5497346312945401,2.4000090000000114
2024-04-25,151.330002,156.490005,150.869995,156.0,155.821167,57109700,GOOGL,2024,4,25,157.79666666666665,159.130005,-1.9669483451596768,5.620010000000008
2024-04-26,174.369995,174.710007,169.649994,171.949997,171.752884,64665300,GOOGL,2024,4,26,162.36000066666665,156.0,10.224357051282048,5.060012999999998
2024-04-29,169.059998,169.550003,165.210007,166.149994,165.959518,45610000,GOOGL,2024,4,29,164.699997,171.949997,-3.373075371440689,4.3399960000000135
2024-04-30,165.610001,168.100006,162.600006,162.779999,162.593399,33562900,GOOGL,2024,4,30,166.95999666666668,166.149994,-2.028284755761104,5.5
2024-05-01,164.300003,167.119995,163.089996,163.860001,163.67215,33493200,GOOGL,2024,5,1,164.26333133333333,162.779999,0.6634734037564453,4.029998999999975
2024-05-02,164.789993,166.729996,163.889999,166.619995,166.428986,24294500,GOOGL,2024,5,2,164.41999833333333,163.860001,1.6843610296328373,2.839997000000011
2024-05-03,167.559998,167.960007,163.050003,167.240005,167.048279,34662400,GOOGL,2024,5,3,165.906667,166.619995,0.37211020201987627,4.9100039999999865
2024-05-06,167.460007,168.139999,166.029999,168.100006,167.907303,21871300,GOOGL,2024,5,6,167.32000200000002,167.240005,0.5142316277735169,2.109999999999985
2024-05-07,168.5,171.759995,168.389999,171.25,171.05368,28039700,GOOGL,2024,5,7,168.863337,168.100006,1.8738809563159635,3.3699960000000146
2024-05-08,169.0,170.149994,168.740005,169.380005,169.185837,19569100,GOOGL,2024,5,8,169.57667033333334,171.25,-1.0919678832116724,1.409988999999996
2024-05-09,169.389999,170.690002,168.179993,169.960007,169.765167,15346700,GOOGL,2024,5,9,170.19667066666668,169.380005,0.34242648652654073,2.5100089999999966
2024-05-10,168.029999,169.850006,166.190002,168.649994,168.456665,29799900,GOOGL,2024,5,10,169.330002,169.960007,-0.7707772099585745,3.660004000000015
2024-05-13,164.259995,169.279999,164.0,169.139999,168.946106,31327600,GOOGL,2024,5,13,169.25,168.649994,0.2905455187860822,5.279999000000004
2024-05-14,169.770004,171.25,168.800003,170.339996,170.14473,25127100,GOOGL,2024,5,14,169.376663,169.139999,0.7094696742903639,2.449996999999996
2024-05-15,170.630005,172.649994,170.509995,172.509995,172.312241,26948400,GOOGL,2024,5,15,170.66333,170.339996,1.2739221856034268,2.139998999999989
2024-05-16,173.289993,175.119995,172.690002,174.179993,173.980316,27867900,GOOGL,2024,5,16,172.343328,172.509995,0.968058691323939,2.429992999999996
2024-05-17,174.179993,176.270004,173.690002,176.059998,175.85817,24479300,GOOGL,2024,5,17,174.24999533333335,174.179993,1.0793461221461935,2.5800020000000075
2024-05-20,176.190002,178.770004,176.080002,176.919998,176.717178,22554400,GOOGL,2024,5,20,175.71999633333334,176.059998,0.48846984537622523,2.6900019999999927
2024-05-21,176.899994,178.149994,175.809998,177.850006,177.646118,16989400,GOOGL,2024,5,21,176.94333400000002,176.919998,0.5256658436091635,2.339995999999985
2024-05-22,176.639999,177.149994,175.210007,176.380005,176.177811,17880000,GOOGL,2024,5,22,177.05000299999998,177.850006,-0.8265397528296942,1.9399870000000021
2024-05-23,177.070007,178.25,172.949997,173.550003,173.351044,21024900,GOOGL,2024,5,23,175.9266713333333,176.380005,-1.6044913934547216,5.300003000000004
2024-05-24,174.979996,175.770004,173.649994,174.990005,174.789398,16572500,GOOGL,2024,5,24,174.97333766666668,173.550003,0.829733203749926,2.1200100000000077
2024-05-28,174.449997,177.270004,174.369995,176.399994,176.197769,20572200,GOOGL,2024,5,28,174.98000066666668,174.990005,0.8057540200653153,2.9000090000000114
2024-05-29,175.429993,176.839996,174.720001,175.899994,175.698349,23388700,GOOGL,2024,5,29,175.763331,176.399994,-0.28344672165918555,2.119995000000017
2024-05-30,175.199997,175.220001,171.789993,172.110001,171.912704,22958700,GOOGL,2024,5,30,174.80332966666666,175.899994,-2.1546294083443693,3.4300079999999866
2024-05-31,171.860001,173.059998,169.440002,172.5,172.302246,37638900,GOOGL,2024,5,31,173.50333166666667,172.110001,0.22659868556969498,3.6199960000000146
2024-06-03,172.539993,174.529999,171.160004,173.169998,172.971481,27459100,GOOGL,2024,6,3,172.593333,172.5,0.38840463768115513,3.369995000000017
2024-06-04,173.279999,173.850006,171.889999,173.789993,173.590759,26879600,GOOGL,2024,6,4,173.15333033333332,173.169998,0.3580267986143981,1.9600070000000187
2024-06-05,175.199997,176.649994,173.929993,175.410004,175.208923,22068500,GOOGL,2024,6,5,174.12333166666667,173.789993,0.9321658698725976,2.7200009999999963
2024-06-06,175.899994,177.149994,175.75,176.729996,176.52739,23251000,GOOGL,2024,6,6,175.30999766666665,175.410004,0.7525180832901717,1.3999939999999924
2024-06-07,177.050003,177.869995,174.300003,174.460007,174.26001,19661400,GOOGL,2024,6,7,175.53333566666666,176.729996,-1.284439003778402,3.569991999999985
2024-06-10,174.970001,177.059998,172.759995,175.009995,175.009995,23779200,GOOGL,2024,6,10,175.39999933333334,174.460007,0.31525162096320064,4.300003000000004
2024-06-11,176.220001,176.839996,173.770004,176.619995,176.619995,21540600,GOOGL,2024,6,11,175.36333233333335,175.009995,0.9199474578580413,3.0699920000000134
2024-06-12,178.25,180.410004,176.110001,177.789993,177.789993,27864700,GOOGL,2024,6,12,176.47332766666668,176.619995,0.6624380212444355,4.300002999999975
2024-06-13,176.110001,176.740005,174.880005,175.160004,175.160004,20913300,GOOGL,2024,6,13,176.52333066666665,177.789993,-1.4792671711281429,1.8599999999999852
2024-06-14,174.220001,177.059998,174.149994,176.789993,176.789993,18063600,GOOGL,2024,6,14,176.5799966666667,175.160004,0.930571456255518,2.910004000000015
2024-06-17,175.460007,178.360001,174.809998,177.240005,177.240005,19618500,GOOGL,2024,6,17,176.39666733333334,176.789993,0.25454608168912973,3.550003000000004
2024-06-18,177.139999,177.389999,174.100006,175.089996,175.089996,21869900,GOOGL,2024,6,18,176.37333133333334,177.240005,-1.2130495031299413,3.2899929999999813
2024-06-20,175.369995,177.289993,174.990005,176.300003,176.300003,20160100,GOOGL,2024,6,20,176.21000133333337,175.089996,0.6910771761054756,2.2999880000000132
2024-06-21,177.0,180.850006,176.610001,179.630005,179.630005,58582700,GOOGL,2024,6,21,177.006668,176.300003,1.888826967291661,4.2400049999999965
2024-06-24,180.160004,180.889999,178.669998,179.220001,179.220001,18298000,GOOGL,2024,6,24,178.38333633333335,179.630005,-0.22824917251436636,2.2200009999999963
2024-06-25,179.619995,184.289993,179.419998,184.029999,184.029999,23235600,GOOGL,2024,6,25,180.96000166666667,179.220001,2.683851117710912,4.869995000000017
2024-06-26,182.630005,184.509995,182.479996,183.880005,183.880005,19839000,GOOGL,2024,6,26,182.37666833333333,184.029999,-0.08150518981418481,2.0299990000000037
2024-06-27,184.179993,186.050003,184.020004,185.410004,185.410004,18848900,GOOGL,2024,6,27,184.4400026666667,183.880005,0.8320638233613139,2.0299990000000037
2024-06-28,184.320007,185.130005,181.960007,182.149994,182.149994,29156600,GOOGL,2024,6,28,183.8133343333333,185.410004,-1.7582708212443565,3.169998000000021
2024-07-01,183.029999,183.880005,181.300003,182.990005,182.990005,16006100,GOOGL,2024,7,1,183.51666766666665,182.149994,0.4611644401152185,2.5800020000000075
2023-12-01,376.76001,378.160004,371.309998,374.51001,373.14566,33020400,MSFT,2023,12,1,374.51001,,,6.850006000000008
2023-12-04,369.100006,369.519989,362.899994,369.140015,367.795258,32063300,MSFT,2023,12,4,371.8250125,374.51001,-1.4338722214661277,6.619995000000017
2023-12-05,366.450012,373.079987,365.619995,372.519989,371.162903,23065000,MSFT,2023,12,5,372.0566713333333,369.140015,0.9156346813281688,7.459992
2023-12-06,373.540009,374.179993,368.029999,368.799988,367.456451,21182100,MSFT,2023,12,6,370.1533306666667,372.519989,-0.9986043997225675,6.149994000000049
2023-12-07,368.230011,371.450012,366.320007,370.950012,369.598633,23118900,MSFT,2023,12,7,370.75666299999995,368.799988,0.5829783269949647,5.13000500000004
2023-12-08,369.200012,374.459991,368.230011,374.230011,372.866699,20144800,MSFT,2023,12,8,371.32667033333337,370.950012,0.8842159034624794,6.229980000000012
2023-12-11,368.480011,371.600006,366.100006,371.299988,369.947327,27708800,MSFT,2023,12,11,372.1600036666667,374.230011,-0.7829470950687611,5.5
2023-12-12,370.850006,374.420013,370.459991,374.380005,373.016144,24838300,MSFT,2023,12,12,373.3033346666666,371.299988,0.829522515362968,3.960021999999981
2023-12-13,376.019989,377.640015,370.769989,374.369995,373.006165,30955500,MSFT,2023,12,13,373.349996,374.380005,-0.0026737539041289497,6.870025999999996
2023-12-14,373.309998,373.76001,364.130005,365.929993,364.596924,43277500,MSFT,2023,12,14,371.5599976666667,374.369995,-2.2544547139788786,9.63000500000004
2023-12-15,366.850006,372.399994,366.279999,370.730011,369.379456,78478200,MSFT,2023,12,15,370.343333,365.929993,1.3117312305143476,6.119995000000017
2023-12-18,369.450012,373.0,368.679993,372.649994,371.292419,21802900,MSFT,2023,12,18,369.7699993333334,370.730011,0.5178925209807204,4.3200069999999755
2023-12-19,371.48999,373.26001,369.839996,373.26001,371.900238,20603700,MSFT,2023,12,19,372.2133383333333,372.649994,0.16369676903846403,3.4200140000000374
2023-12-20,375.0,376.029999,370.529999,370.619995,369.269836,26316700,MSFT,2023,12,20,372.17666633333334,373.26001,-0.7072857871916162,5.5
2023-12-21,372.559998,374.410004,370.040009,373.540009,372.17923,17708000,MSFT,2023,12,21,372.473338,370.619995,0.7878727643930762,4.369995000000017
2023-12-22,373.679993,375.179993,372.709991,374.579987,373.215393,17091100,MSFT,2023,12,22,372.91333033333336,373.540009,0.27841140840150785,2.4700020000000222
2023-12-26,375.0,376.940002,373.5,374.660004,373.295135,12673100,MSFT,2023,12,26,374.26,374.579987,0.02136179261493701,3.4400019999999927
2023-12-27,373.690002,375.059998,372.809998,374.070007,372.707275,14905400,MSFT,2023,12,27,374.436666,374.660004,-0.1574753092673429,2.25
2023-12-28,375.369995,376.459991,374.160004,375.279999,373.912842,14327000,MSFT,2023,12,28,374.67000333333334,374.070007,0.3234667247727241,2.2999869999999873
2023-12-29,376.0,377.160004,373.480011,376.040009,374.670074,18723000,MSFT,2023,12,29,375.130005,375.279999,0.20251812034353117,3.6799930000000245
2024-01-02,373.859985,375.899994,366.769989,370.869995,369.518921,25258600,MSFT,2024,1,2,374.06333433333333,376.040009,-1.3748574290668047,9.130004999999983
2024-01-03,369.01001,373.26001,368.51001,370.600006,369.249908,23083500,MSFT,2024,1,3,372.50333666666666,370.869995,-0.07279882536736615,4.75
2024-01-04,370.670013,373.100006,367.170013,367.940002,366.599579,20901500,MSFT,2024,1,4,369.80333433333334,370.600006,-0.7177560596153943,5.9299930000000245
2024-01-05,368.970001,372.059998,366.5,367.75,366.410309,20987000,MSFT,2024,1,5,368.763336,367.940002,-0.05163939744719376,5.559998000000007
2024-01-08,369.299988,375.200012,369.01001,374.690002,373.325012,23134000,MSFT,2024,1,8,370.12666800000005,367.75,1.887152141400406,6.190001999999993
2024-01-09,372.01001,375.98999,371.190002,375.790009,374.421021,20830000,MSFT,2024,1,9,372.74333700000005,374.690002,0.293577889489564,4.799987999999985
2024-01-10,376.369995,384.170013,376.320007,382.769989,381.375549,25514200,MSFT,2024,1,10,377.75,375.790009,1.8574150011529476,7.850006000000008
2024-01-11,386.0,390.679993,380.380005,384.630005,383.22879,27850800,MSFT,2024,1,11,381.06333433333333,382.769989,0.4859356933544686,10.299988000000042
2024-01-12,385.48999,388.679993,384.649994,388.470001,387.05481,21645700,MSFT,2024,1,12,385.28999833333336,384.630005,0.9983610093029643,4.029999000000032
2024-01-16,393.660004,394.029999,387.619995,390.269989,388.848236,27202300,MSFT,2024,1,16,387.78999833333336,388.470001,0.46335315349099115,6.410003999999958
2024-01-17,387.980011,390.109985,384.809998,389.470001,388.051147,22234100,MSFT,2024,1,17,389.4033303333334,390.269989,-0.20498322252495435,5.299986999999987
2024-01-18,391.720001,393.98999,390.119995,393.869995,392.43512,23392100,MSFT,2024,1,18,391.20332833333333,389.470001,1.1297388730075753,3.8699949999999603
2024-01-19,395.76001,398.670013,393.5,398.670013,397.217682,29272000,MSFT,2024,1,19,394.0033363333334,393.869995,1.218680798470055,5.170012999999983
2024-01-22,400.019989,400.619995,393.589996,396.51001,395.065521,27016900,MSFT,2024,1,22,396.35000599999995,398.670013,-0.5418022247888408,7.029999000000032
2024-01-23,395.75,399.380005,393.929993,398.899994,397.446808,20525900,MSFT,2024,1,23,398.02667233333335,396.51001,0.6027550225024507,5.450011999999958
2024-01-24,401.540009,405.630005,400.450012,402.559998,401.093475,24867000,MSFT,2024,1,24,399.323334,398.899994,0.9175242053275174,5.179992999999968
2024-01-25,404.320007,407.01001,402.529999,404.869995,403.395081,21021200,MSFT,2024,1,25,402.1099956666667,402.559998,0.5738267615949287,4.480011000000047
2024-01-26,404.369995,406.170013,402.429993,403.929993,402.458496,17803300,MSFT,2024,1,26,403.786662,404.869995,-0.23217378704489885,3.7400199999999586
2024-01-29,406.059998,409.980011,404.329987,409.720001,408.227386,24510200,MSFT,2024,1,29,406.17332966666663,403.929993,1.4334186864900622,5.6500239999999735
2024-01-30,412.26001,413.049988,406.450012,408.589996,407.101501,33477600,MSFT,2024,1,30,407.41333000000003,409.720001,-0.27579932569609644,6.59997599999997
2024-01-31,406.959991,415.320007,397.209991,397.579987,396.131622,47871100,MSFT,2024,1,31,405.29666133333336,408.589996,-2.6946349905248215,18.110015999999973
2024-02-01,401.829987,408.0,401.799988,403.779999,402.309052,30657700,MSFT,2024,2,1,403.3166606666667,397.579987,1.5594376484548649,6.200012000000015
2024-02-02,403.809998,412.649994,403.559998,411.220001,409.721954,28245000,MSFT,2024,2,2,404.193329,403.779999,1.8425880475570682,9.089995999999985
2024-02-05,409.899994,411.160004,403.98999,405.649994,404.172241,25352300,MSFT,2024,2,5,406.8833313333333,411.220001,-1.3545078027466937,7.170014000000037
2024-02-06,405.880005,407.970001,402.910004,405.48999,404.012787,18382600,MSFT,2024,2,6,407.45332833333333,405.649994,-0.039443856123911325,5.05999700000001
2024-02-07,407.440002,414.299988,407.399994,414.049988,412.541595,22340500,MSFT,2024,2,7,408.3966573333333,405.48999,2.1110257247040813,6.899993999999992
2024-02-08,414.049988,415.559998,412.529999,414.109985,412.601379,21225300,MSFT,2024,2,8,411.21665433333334,414.049988,0.014490279371777172,3.029999000000032
2024-02-09,415.25,420.820007,415.089996,420.549988,419.017914,22032800,MSFT,2024,2,9,416.23665366666665,414.109985,1.5551431342569513,5.73001099999999
2024-02-12,420.559998,420.73999,414.75,415.26001,413.747223,21202900,MSFT,2024,2,12,416.63999433333333,420.549988,-1.2578713948269005,5.9899899999999775
2024-02-13,404.940002,410.070007,403.390015,406.320007,404.839783,27824900,MSFT,2024,2,13,414.043335,415.26001,-2.1528687532421062,6.67999199999997
2024-02-14,408.070007,409.839996,404.570007,409.48999,408.752716,20401200,MSFT,2024,2,14,410.356669,406.320007,0.7801690651181747,5.26998900000001
2024-02-15,408.140015,409.130005,404.290009,406.559998,405.828003,21825500,MSFT,2024,2,15,407.456665,409.48999,-0.7155222524487034,4.839995999999985
2024-02-16,407.959991,408.290009,403.440002,404.059998,403.332489,22281100,MSFT,2024,2,16,406.70332866666666,406.559998,-0.6149153906676278,4.850007000000005
2024-02-20,403.23999,404.48999,398.01001,402.790009,402.064789,24307900,MSFT,2024,2,20,404.47000166666663,404.059998,-0.3143070351646167,6.479979999999955
2024-02-21,400.170013,402.290009,397.220001,402.179993,401.455872,18631100,MSFT,2024,2,21,403.01,402.790009,-0.15144764923897933,5.070007999999973
2024-02-22,410.190002,412.829987,408.570007,411.649994,410.908813,27009900,MSFT,2024,2,22,405.53999866666663,402.179993,2.3546673541266805,4.259980000000041
2024-02-23,415.670013,415.859985,408.970001,410.339996,409.601196,16295900,MSFT,2024,2,23,408.056661,411.649994,-0.31823102613722065,6.88998399999997
2024-02-26,411.459991,412.160004,407.359985,407.540009,406.806244,16193500,MSFT,2024,2,26,409.84333300000003,410.339996,-0.6823578074997074,4.80001900000002
2024-02-27,407.98999,408.320007,403.850006,407.480011,406.746338,14835800,MSFT,2024,2,27,408.4533386666667,407.540009,-0.0147219901543476,4.470000999999968
2024-02-28,408.179993,409.299988,405.320007,407.720001,406.985901,13183100,MSFT,2024,2,28,407.580007,407.480011,0.058896140552041544,3.9799810000000093
2024-02-29,408.640015,414.200012,405.920013,413.640015,412.895264,31947300,MSFT,2024,2,29,409.6133423333333,407.720001,1.451980277023491,8.279999000000032
2024-03-01,411.269989,415.869995,410.880005,415.5,414.751892,17800300,MSFT,2024,3,1,412.286672,413.640015,0.44966273391127176,4.989990000000034
2024-03-04,413.440002,417.350006,412.320007,414.920013,414.172974,17596000,MSFT,2024,3,4,414.686676,415.5,-0.13958772563177302,5.029999000000032
2024-03-05,413.959991,414.25,400.640015,402.649994,401.925018,26919200,MSFT,2024,3,5,411.0233356666666,414.920013,-2.9572010545560237,13.609984999999995
2024-03-06,402.970001,405.160004,398.390015,402.089996,401.366028,22344100,MSFT,2024,3,6,406.55333433333334,402.649994,-0.13907810961000716,6.76998900000001
2024-03-07,406.119995,409.779999,402.23999,409.140015,408.403381,18718500,MSFT,2024,3,7,404.6266683333333,402.089996,1.7533435474977648,7.540008999999998
2024-03-08,407.959991,410.420013,404.329987,406.220001,405.488617,17971700,MSFT,2024,3,8,405.81667066666665,409.140015,-0.7136955303675151,6.090025999999966
2024-03-11,403.76001,405.679993,401.26001,404.519989,403.791656,16120800,MSFT,2024,3,11,406.6266683333333,406.220001,-0.41849539555291737,4.419983000000002
2024-03-12,407.619995,415.570007,406.790009,415.279999,414.532288,22457000,MSFT,2024,3,12,408.67332966666663,404.519989,2.659945192473533,8.779997999999978
2024-03-13,418.100006,418.179993,411.450012,415.100006,414.352631,17115900,MSFT,2024,3,13,411.6333313333333,415.279999,-0.043342564157530655,6.729981000000009
2024-03-14,420.23999,427.820007,417.98999,425.220001,424.454407,34157300,MSFT,2024,3,14,418.53333533333335,415.100006,2.4379655152305677,9.830016999999998
2024-03-15,419.290009,422.600006,412.790009,416.420013,415.670258,45049800,MSFT,2024,3,15,418.91334,425.220001,-2.0695141289932035,9.80999700000001
2024-03-18,414.25,420.730011,413.779999,417.320007,416.568634,20106000,MSFT,2024,3,18,419.65334033333335,416.420013,0.21612650014493717,6.950012000000015
2024-03-19,417.829987,421.670013,415.549988,421.410004,420.651276,19837900,MSFT,2024,3,19,418.38334133333336,417.320007,0.9800625254949829,6.120024999999998
2024-03-20,422.0,425.959991,420.660004,425.230011,424.464386,17860100,MSFT,2024,3,20,421.3200073333333,421.410004,0.9064822770557615,5.299986999999987
2024-03-21,429.829987,430.820007,427.160004,429.369995,428.596924,21296200,MSFT,2024,3,21,425.33666999999997,425.230011,0.9735869747913974,3.6600029999999606
2024-03-22,429.700012,429.859985,426.070007,428.73999,427.968048,17636500,MSFT,2024,3,22,427.77999866666664,429.369995,-0.14672776564185386,3.789978000000019
2024-03-25,425.23999,427.410004,421.609985,422.859985,422.098633,18060500,MSFT,2024,3,25,426.98999000000003,428.73999,-1.371461757043,5.80001900000002
2024-03-26,425.609985,425.98999,421.350006,421.649994,420.890808,16725600,MSFT,2024,3,26,424.4166563333333,422.859985,-0.2861445970112311,4.63998399999997
2024-03-27,424.440002,424.450012,419.01001,421.429993,420.671204,16705000,MSFT,2024,3,27,421.97999066666665,421.649994,-0.0521762132409678,5.440001999999993
2024-03-28,420.959991,421.869995,419.119995,420.720001,419.962494,21871200,MSFT,2024,3,28,421.2666626666667,421.429993,-0.16847210967255472,2.75
2024-04-01,423.950012,427.890015,422.220001,424.570007,423.805573,16316000,MSFT,2024,4,1,422.2400003333334,420.720001,0.9150993513141655,5.670013999999981
2024-04-02,420.109985,422.380005,417.839996,421.440002,420.681213,17912000,MSFT,2024,4,2,422.24333666666666,424.570007,-0.737217643355571,4.540008999999998
2024-04-03,419.730011,423.26001,419.089996,420.450012,419.692993,16502300,MSFT,2024,4,3,422.1533403333333,421.440002,-0.23490650989508527,4.170014000000037
2024-04-04,424.98999,428.670013,417.570007,417.880005,417.127625,19370900,MSFT,2024,4,4,419.92333966666666,420.450012,-0.6112514987869788,11.100006000000008
2024-04-05,420.01001,426.51001,418.320007,425.519989,424.753845,16544300,MSFT,2024,4,5,421.28333533333335,417.880005,1.8282722093870052,8.190003000000047
2024-04-08,425.170013,427.279999,423.299988,424.589996,423.825531,14272400,MSFT,2024,4,8,422.66333000000003,425.519989,-0.21855448017508394,3.9800109999999904
2024-04-09,426.440002,427.73999,421.619995,426.279999,425.512482,12512300,MSFT,2024,4,9,425.463328,424.589996,0.39803175202460267,6.11999499999996
2024-04-10,422.190002,424.029999,419.700012,423.26001,422.497925,16216600,MSFT,2024,4,10,424.71000166666664,426.279999,-0.7084519581224717,4.32998699999996
2024-04-11,425.820007,429.369995,422.359985,427.929993,427.159515,17966400,MSFT,2024,4,11,425.823334,423.26001,1.1033366936791411,7.0100100000000225
2024-04-12,424.049988,425.179993,419.769989,421.899994,421.140381,19232100,MSFT,2024,4,12,424.36333233333335,427.929993,-1.4091087557866109,5.410004000000015
2024-04-15,426.600006,426.820007,413.429993,413.640015,412.895264,20273500,MSFT,2024,4,15,421.15666733333336,421.899994,-1.9578049579209018,13.390013999999951
2024-04-16,414.570007,418.399994,413.730011,414.579987,413.833557,16765600,MSFT,2024,4,16,416.7066653333334,413.640015,0.22724397203206068,4.669983000000002
2024-04-17,417.25,418.880005,410.329987,411.839996,411.09848,15855500,MSFT,2024,4,17,413.35333266666663,414.579987,-0.6609076863133848,8.550017999999966
2024-04-18,410.630005,411.890015,403.950012,404.269989,403.542114,21029900,MSFT,2024,4,18,410.2299906666667,411.839996,-1.8380941806341644,7.94000299999999
2024-04-19,404.029999,405.480011,397.769989,399.119995,398.401398,30276500,MSFT,2024,4,19,405.07666,404.269989,-1.2738996562022793,7.710021999999981
2024-04-22,400.079987,402.850006,395.75,400.959991,400.238068,20286900,MSFT,2024,4,22,401.4499916666667,399.119995,0.4610132348793964,7.100006000000008
2024-04-23,404.23999,408.200012,403.059998,407.570007,406.836182,15734500,MSFT,2024,4,23,402.5499976666667,400.959991,1.6485475230370237,5.140014000000008
2024-04-24,409.559998,412.470001,406.779999,409.059998,408.323486,15065300,MSFT,2024,4,24,405.86333199999996,407.570007,0.36557915803653135,5.6900020000000495
